KODE KPI,NAMA UNIT,KATEGORI UNIT,BOBOT,TARGET BULANAN,TARGET TAHUNAN,REALISASI,ACH BULANAN,KPI BULANAN,ACH TAHUNAN,KPI TAHUNAN
W. FREX TRING,10602:UPC NATAR,REGULAR,5,1294.24146067374,15783.3924260783,1842,1.4232274702752257,5.5,0.11670494848474611,0.5835247424237305
W. FREX TRING,10535:CP BATURAJA,REGULAR,5,1836.31165552171,22393.9877962131,2612,1.4224165011128849,5.5,0.11663844884481442,0.5831922442240721
V. OSL TRING,17056:UPC BRI UNIT MERLUNG,COLO,5,119463535.319962,273275727.793415,31825300,0.2664017929384188,1.332008964692094,0.11645856826354734,0.5822928413177366
W. FREX TRING,10520:CP MUARAENIM,REGULAR,5,1715.64515559407,20922.4488454768,2436,1.4198740293452439,5.5,0.1164299656312285,0.5821498281561425
W. FREX TRING,10688:UPC RAWA MAKMUR,GADAI,5,685.721012421082,8362.43016679099,973,1.4189444137997451,5.5,0.11635373696320866,0.5817686848160433
U. NASABAH TRING,17317:UPC BRI UNIT PROPAU,COLO,5,9.8734404806035,120.406876223279,14,1.4179454494614292,5.5,0.11627242927587299,0.5813621463793649
W. FREX TRING,10626:UPC M ISA,GADAI,5,750.867450271276,9156.89690657188,1064,1.4170277318794342,5.5,0.11619656864722046,0.5809828432361023
G. NSBH BARU,10603:UPC GEDUNG MENENG,GADAI,5,65.1354727345979,923.4011,107,1.6427300748393125,8.213650374196563,0.11587597199093655,0.5793798599546828
G. NSBH BARU,10730:UPC SELINCAH,GADAI,5,97.5287209340574,1382.6279,160,1.6405423804151151,8.202711902075576,0.11572166307362958,0.5786083153681478
Y. OSL SINERGI HOLDING,10795:UPC PRINGSEWU,REGULAR,1.5,84308396.3242671,190207037.637857,73231101,0.8686098205253295,1.3029147307879942,0.3850073157620367,0.577510973643055
W. FREX TRING,10526:CP LAHAT,REGULAR,5,2264.24666400055,27612.6941789949,3187,1.4075321609921674,5.5,0.11541792986011358,0.5770896493005679
Z. TE SINERGI HOLDING,10640:UPC SEKIP KEBON SENAI,GADAI,1.5,244.157561555109,429.486035480308,164.8448,0.6751574636888431,1.0127361955332645,0.3838187656454273,0.5757281484681409
W. FREX TRING,10795:UPC PRINGSEWU,REGULAR,5,1126.66026574911,13739.7244992684,1581,1.4032624102073947,5.5,0.1150678094079822,0.575339047039911
G. NSBH BARU,10700:CP CURUP,REGULAR,5,125.85738973376,1784.2328,205,1.6288276789599647,8.144138394799823,0.11489532083481482,0.5744766041740741
T. G24,10759:UPC TP SRIWIJAYA,GADAI,5,150.635081468687,2029.49310854411,233,1.5467844391111143,5.5,0.11480699245495164,0.5740349622747583
T. G24,10764:UPC RANTAU PANJANG,REGULAR,5,44.9395758275135,605.466924129445,69.5,1.546521050104122,5.5,0.11478744293080713,0.5739372146540357
T. G24,17317:UPC BRI UNIT PROPAU,COLO,5,22.0480737414593,297.051744379119,34,1.5420848278489854,5.5,0.1144581731747272,0.572290865873636
G. NSBH BARU,10686:UPC DAYA MURNI,REGULAR,5,77.6836822847471,1101.2923,126,1.6219622486245044,8.109811243122522,0.11441104237267435,0.5720552118633717
T. G24,10526:CP LAHAT,CP,5,849.3857919401543,11443.699531547472,1307.5,1.539347623196555,5.5,0.11425500961428979,0.5712750480714489
W. FREX TRING,10660:UPC IMAM BONJOL,GADAI,5,369.502358298172,4506.11489477823,512,1.3856474485254535,5.5,0.11362337888750132,0.5681168944375066
G. NSBH BARU,17352:BRI UNIT GUNUNG SUGIH,COLO,5,18.6308614676078,264.1227,30,1.6102314996093412,8.051157498046706,0.11358357308932553,0.5679178654466276
W. FREX TRING,10612:CP PALLIMA,CP,5,9002.194134717858,109782.57693122276,12456,1.3836626730767998,5.5,0.11346062688803077,0.5673031344401538
W. FREX TRING,10785:UPC PLAJU,GADAI,5,1242.40169677953,15151.2017864804,1719,1.3836104735335406,5.5,0.11345634651462991,0.5672817325731495
W. FREX TRING,10729:CP JAMBI,REGULAR,5,2405.81806249636,29339.1702707164,3323,1.3812349536323374,5.5,0.11326155338880547,0.5663077669440274
V. OSL TRING,10549:UPC TOBOALI,REGULAR,5,348378639.778583,796924568.473437,90199300,0.2589116831540747,1.2945584157703736,0.1131842379671929,0.5659211898359645
V. OSL TRING,10674:CP PRABUMULIH,CP,5,6304548202.40732,14421806568.900633,1631951860,0.25885310217421414,1.2942655108710708,0.11315862906656658,0.5657931453328329
W. FREX TRING,10625:UPC PASAR LEMABANG,GADAI,5,1249.75128779479,15240.8307179354,1724,1.37947447371071,5.5,0.11311719366918746,0.5655859683459373
W. FREX TRING,10758:UPC PATTIMURA,REGULAR,5,986.919468724075,12035.5727591203,1361,1.3790385569752208,5.5,0.1130814484062392,0.565407242031196
L. NPL NON GADAI,10551:UPC MENTOK,REGULAR,2,1.798438247033542,1.7763189324442499,6.291383969169956,0.2858573337514506,0.5717146675029012,0.2823415231289096,0.5646830462578192
W. FREX TRING,10566:UPC PEKALONGAN,REGULAR,5,625.426283964005,7627.13046470412,861,1.3766610423580357,5.5,0.11288649171328957,0.5644324585664479
W. FREX TRING,10503:CP PALEMBANG,CP,5,12105.118876907123,147623.02661753327,16645,1.3750381280231445,5.5,0.11275341240038676,0.5637670620019338
W. FREX TRING,10636:UPC SUKABUMI,REGULAR,5,1279.11656295189,15598.9429215601,1756,1.3728225017644826,5.5,0.1125717305864965,0.5628586529324825
W. FREX TRING,10634:UPC JALUR DUA KORPRI,GADAI,5,1019.00870376501,12426.9039014869,1396,1.3699588578999289,5.5,0.1123369111941846,0.5616845559709229
Z. TE SINERGI HOLDING,60703:UPS PASAR PERUMNAS,GADAI,2.5,243.992770046427,429.196158520144,96.4156,0.39515761053761556,0.9878940263440389,0.22464227157213662,0.5616056789303415
Z. TE SINERGI HOLDING,10728:UPC SRI PELAYANG,REGULAR,1.5,213.374822844303,375.337573618535,140.4703,0.6583264985414866,0.98748974781223,0.37425056768434145,0.5613758515265121
W. FREX TRING,10667:UPC MALL PS,REGULAR,5,2649.93602878359,32316.2110913388,3627,1.3687122861093803,5.5,0.11223469204816797,0.5611734602408398
W. FREX TRING,10760:UPC BERINGIN,GADAI,5,666.892806985658,8132.81848759828,912,1.367536117419262,5.5,0.11213824597102556,0.5606912298551279
W. FREX TRING,10612:CP PALLIMA,REGULAR,5,1049.48562026065,12798.5726724264,1435,1.367336504947637,5.5,0.11212187770684803,0.5606093885342401
V. OSL TRING,10771:UPC PULAU PUNJUNG,REGULAR,5,1238571897.52581,2833263186.24591,317591500,0.25641749230256683,1.2820874615128341,0.11209389284474153,0.5604694642237076
T. G24,10577:CP TANJUNG PANDAN,CP,5,1897.1464856359908,25560.086541310095,2862.5,1.5088450057352258,5.5,0.11199101362092967,0.5599550681046483
W. FREX TRING,10611:UPC Untung Suropati,GADAI,5,717.429129957812,8749.11354650122,978,1.3632008503160593,5.5,0.11178275316715981,0.5589137658357991
G. NSBH BARU,10664:UPC SIMPANG POLDA,REGULAR,5,61.945436371027,878.1771,98,1.5820374468430796,7.910187234215398,0.11159480246068817,0.5579740123034409
W. FREX TRING,60698:CPS BATURAJA,REGULAR,5,866.396490824522,10565.7840725811,1179,1.3608088357767738,5.5,0.11158660747758248,0.5579330373879123
W. FREX TRING,10696:UPC LINGKAR BARAT,GADAI,5,584.470495885458,7127.67090093268,795,1.3602055289302415,5.5,0.11153713619072558,0.5576856809536279
W. FREX TRING,10628:CP TANJUNG KARANG TIMUR,REGULAR,5,1605.09576744734,19574.2889938565,2182,1.3594204434730635,5.5,0.11147275901999981,0.557363795099999
Z. TE SINERGI HOLDING,17319:UPC BRI UNIT SUNGAI LILIN,COLO,1.5,69.5321745377333,122.310764370062,45.441,0.6535247934082711,0.9802871901124066,0.371520857007436,0.557281285511154
W. FREX TRING,10621:CP LEMABANG,REGULAR,5,1899.83270828257,23168.6328168729,2579,1.3574879455209456,5.5,0.11131429378611434,0.5565714689305716
W. FREX TRING,10674:CP PRABUMULIH,REGULAR,5,2138.16030439814,26075.0595461617,2897,1.3549030884358608,5.5,0.11110233496768539,0.5555116748384269
G. NSBH BARU,60701:UPS MUARA DUA,REGULAR,5,57.8220572173015,819.7215,91,1.5737938838463017,7.868969419231508,0.11101331366811777,0.5550665683405889
W. FREX TRING,10580:UPC PASAR INPRES,GADAI,5,633.662596747342,7727.57304883803,857,1.3524547675672713,5.5,0.11090157214739811,0.5545078607369905
V. OSL TRING,10777:UPC MUARA SABAK,REGULAR,5,739671272.681805,1692015934.64165,187632350,0.2536699165288747,1.2683495826443736,0.11089277952913512,0.5544638976456756
Z. TE SINERGI HOLDING,10794:UPC BARADATU,REGULAR,1.5,297.350187834933,523.054672192593,193.3094,0.6501068703118197,0.9751603054677296,0.36957780950443725,0.5543667142566558
Z. TE SINERGI HOLDING,60708:UPS KOTABUMI,REGULAR,2.5,184.698541796243,324.894481947707,72.0394,0.3900377301271437,0.9750943253178592,0.22173168213917224,0.5543292053479306
W. FREX TRING,10556:CP KOTABUMI,REGULAR,5,1307.94320328685,15950.4864244975,1768,1.35174065323099,5.5,0.11084301462334235,0.5542150731167118
G. NSBH BARU,10744:UPC SIMPANG KAWAT,GADAI,5,33.1020939885621,469.2759,52,1.5708975999514643,7.854487999757321,0.11080901448380368,0.5540450724190183
W. FREX TRING,10523:UPC LINGGA RAYA,GADAI,5,481.665594702026,5873.95577280068,649,1.3474078429900989,5.5,0.11048772328269663,0.5524386164134831
R.DEPOSITO EMAS,17466:BRI UNIT GEDONGTATAAN,COLO,2.5,61.1822507846663,90.5435728702375,20,0.32689219084781473,0.8172304771195369,0.22088812453494625,0.5522203113373656
W. FREX TRING,10793:UPC BUKIT KEMUNING,REGULAR,5,435.088835959339,5305.94796011022,586,1.3468513819894112,5.5,0.11044209336493889,0.5522104668246944
G. NSBH BARU,60707:UPS KM 11,GADAI,5,157.188672078552,2228.4046,246,1.5649982708490995,7.824991354245498,0.110392879282335,0.551964396411675
W. FREX TRING,10564:CP METRO,REGULAR,5,2986.59944430323,36421.8520896453,4016,1.3446731223566968,5.5,0.11026347562214568,0.5513173781107285
G. NSBH BARU,10716:UPC BINTUHAN,REGULAR,5,47.9910710309168,680.3513,75,1.5627907106237224,7.813953553118612,0.11023716718113127,0.5511858359056564
W. FREX TRING,10641:UPC LEBONG SIARANG,GADAI,5,1037.15309504874,12648.176404853,1394,1.344063867383523,5.5,0.11021351658766665,0.5510675829383332
W. FREX TRING,10601:CP KEDATON,REGULAR,5,3160.74969534194,38545.6302537393,4246,1.3433521820020786,5.5,0.1101551582384127,0.5507757911920634
G. NSBH BARU,10700:CP CURUP,CP,5,490.5424209451101,6954.2351,766,1.5615367138364422,7.8076835691822115,0.11014870636168168,0.5507435318084084
W. FREX TRING,10577:CP TANJUNG PANDAN,CP,5,6099.864417816483,74388.4018382098,8193,1.3431446076194558,5.5,0.11013813709587782,0.550690685479389
W. FREX TRING,10601:CP KEDATON,CP,5,12236.645336705496,149227.00376746128,16396,1.3399097178062314,5.5,0.10987287545858454,0.5493643772929226
G. NSBH BARU,60708:UPS KOTABUMI,REGULAR,5,80.9999481916906,1148.3058,126,1.5555565505031488,7.777782752515744,0.10972686892289492,0.5486343446144746
W. FREX TRING,10575:UPC GANTUNG,REGULAR,5,525.482692236204,6408.30926584492,703,1.337817611096508,5.5,0.10970132227338923,0.5485066113669461
Z. TE SINERGI HOLDING,10603:UPC GEDUNG MENENG,GADAI,1.5,252.806249288619,444.699533612883,162.6106,0.6432222322730394,0.9648333484095591,0.365663976930443,0.5484959653956645
G. NSBH BARU,10676:UPC NASIONAL,GADAI,5,64.3533950908395,912.3138,100,1.5539195695711583,7.769597847855792,0.1096114078291921,0.5480570391459605
W. FREX TRING,10735:UPC PASAR JAMBI,GADAI,5,775.03786160705,9451.65727301361,1036,1.3367088903912927,5.5,0.10961040694503271,0.5480520347251636
T. G24,10789:UPC KAYUAGUNG,REGULAR,5,263.383371666511,3548.54083451612,388.5,1.4750361708176034,5.5,0.10948162022573314,0.5474081011286657
T. G24,17117:UPC BRI UNIT SUKARAJA,COLO,5,31.1892666995325,420.210227326121,46,1.4748663520418548,5.5,0.1094690157655298,0.5473450788276489
W. FREX TRING,17318:UPC BRI UNIT BABAT TOMAN,COLO,5,95.263116958611,1161.74238299123,127,1.3331497441468112,5.5,0.1093185562129558,0.546592781064779
O. LAR NON GADAI,10744:UPC SIMPANG KAWAT,GADAI,2,9.752667761945451,10.764425566726201,39.431258665493026,0.24733341242490386,0.49466682484980773,0.2729921876966696,0.5459843753933392
Z. TE SINERGI HOLDING,10743:CP MAYANG MANGURAI,CP,1.5,2769.523818589906,4871.738550460535,1773.0526999999997,0.6402012822921825,0.9603019234382738,0.3639466037914513,0.5459199056871769
G. NSBH BARU,10787:UPC PASAR 7 ULU,GADAI,5,74.2987297705029,1053.3051,115,1.5478057344347194,7.739028672173597,0.1091801416322773,0.5459007081613865
Z. TE SINERGI HOLDING,60729:UPS IAIN STS JAMBI,GADAI,2.5,287.447885606965,505.636000008411,110.174,0.38328338984772986,0.9582084746193247,0.21789192224874676,0.5447298056218669
T. G24,10629:UPC PAHOMAN,GADAI,5,125.311787703966,1688.31461492858,183.5,1.46434747570194,5.5,0.10868827313193785,0.5434413656596893
V. OSL TRING,10728:UPC SRI PELAYANG,REGULAR,5,346376079.55333,792343663.500715,86104200,0.24858587264754498,1.242929363237725,0.1086702701951024,0.543351350975512
W. FREX TRING,10621:CP LEMABANG,CP,5,5524.852621005761,67376.08063350685,7317,1.3243792191271142,5.5,0.10859937133774411,0.5429968566887206
W. FREX TRING,10752:CP SIPIN,CP,5,6811.133846282729,83062.39726431156,9017,1.3238618126585713,5.5,0.10855694389974256,0.5427847194987128
W. FREX TRING,60722:CPS JELUTUNG,CPS,5,5289.26959270218,64503.12415851987,6999,1.3232450865535017,5.5,0.10850637223089511,0.5425318611544756
W. FREX TRING,10791:UPC PASAR INDRALAYA,GADAI,5,932.584763305665,11372.9560805233,1233,1.3221318302794,5.5,0.10841508498494672,0.5420754249247336
Z. TE SINERGI HOLDING,17014:UPC BRI UNIT BETUNG SEKAYU,COLO,1.5,176.251855324066,310.036314693846,111.97319999999999,0.6353022485585762,0.9529533728378643,0.36116156299487384,0.5417423444923107
Z. TE SINERGI HOLDING,10583:UPC PANJANG,GADAI,1.5,246.566411322528,433.723329341237,156.6014,0.6351286826134368,0.9526930239201552,0.36106289287656,0.54159433931484
V. OSL TRING,10673:UPC SITI KHODIJAH,GADAI,5,680804467.531535,1557356693.41605,168607700,0.24765950877399326,1.2382975438699664,0.10826530666533452,0.5413265333266726
W. FREX TRING,17320:UPC BRI UNIT BAYUNG LINCIR,COLO,5,147.009645731994,1792.79601180366,194,1.3196412999570912,5.5,0.10821086098067811,0.5410543049033906
R.DEPOSITO EMAS,10517:UPC RAMAYANA,GADAI,2.5,243.598294397966,360.500956356048,78,0.3201992862584316,0.8004982156460789,0.21636558412611662,0.5409139603152915
T. G24,10576:UPC SUDIRMAN MANGGAR,REGULAR,5,165.042076281185,2223.5972734021,239.5,1.4511450982473086,5.5,0.10770835297597095,0.5385417648798547
W. FREX TRING,10616:UPC TALANG JAMBE,GADAI,5,734.344999052867,8955.40410994558,964,1.3127344793568883,5.5,0.1076445002553724,0.538222501276862
W. FREX TRING,10689:UPC SAWAH LEBAR,GADAI,5,599.234140500184,7307.71489092515,786,1.3116742636591459,5.5,0.10755756234771402,0.5377878117385702
W. FREX TRING,10590:UPC KALIANDA,REGULAR,5,1263.38234874912,15407.0627470918,1656,1.3107670861791068,5.5,0.10748317360572718,0.5374158680286358
W. FREX TRING,10519:UPC A RIVAI,GADAI,5,579.091712631648,7062.07614952864,759,1.3106732205694491,5.5,0.10747547660621865,0.5373773830310933
W. FREX TRING,10781:UPC SEKAYU,REGULAR,5,1687.06250539398,20573.8808244443,2211,1.3105619933647121,5.5,0.10746635595230339,0.5373317797615169
V. OSL TRING,10756:UPC MANDALO,GADAI,5,260185060.620768,595179622.063579,63848500,0.24539648759104657,1.2269824379552328,0.10727601825248563,0.5363800912624281
W. FREX TRING,10618:UPC MASKAREBET,GADAI,5,673.831350678947,8217.43465954479,881,1.3074488135826738,5.5,0.1072110745628738,0.536055372814369
W. FREX TRING,10627:UPC PTC MALL,REGULAR,5,1666.15030798573,20318.8546734398,2178,1.3072049919872257,5.5,0.10719108114135077,0.5359554057067538
G. NSBH BARU,10660:UPC IMAM BONJOL,GADAI,5,38.1707243202851,541.132,58,1.519489111952141,7.597445559760705,0.10718272066704612,0.5359136033352306
T. G24,14266:UPC MUARA TEMBESI,REGULAR,5,136.494595146377,1838.97958896563,196.5,1.4396174426487225,5.5,0.10685273571226817,0.5342636785613408
T. G24,10702:UPC PASAR ATAS,GADAI,5,67.3881255746407,907.914246256562,97,1.4394227346858088,5.5,0.10683828390174786,0.5341914195087393
Z. TE SINERGI HOLDING,10605:UPC TJ SENANG,GADAI,1.5,239.408511016527,421.13220496562,149.88320000000002,0.6260562724507868,0.9390844086761801,0.3559053385913244,0.5338580078869866
L. NPL NON GADAI,10784:UPC KERTAPATI,GADAI,2,5.025409729244627,4.104444022089535,15.38332909390058,0.3266789456670455,0.653357891334091,0.26681116922324233,0.5336223384464847
V. OSL TRING,10635:UPC SUKARAME,GADAI,5,682334768.405872,1560857293.69594,166257300,0.24365942891701725,1.2182971445850863,0.1065166563730633,0.5325832818653166
Z. TE SINERGI HOLDING,10507:UPC OPI RAYA,GADAI,1.5,270.352937203615,475.565083630758,168.85,0.6245539691430518,0.9368309537145778,0.35505129752355796,0.5325769462853369
Y. OSL SINERGI HOLDING,10797:UPC PASAR KOTA AGUNG,REGULAR,1.5,73768026.7448794,166427051.767975,59066120,0.8007008267182648,1.2010512400773972,0.35490696598018984,0.5323604489702848
W. FREX TRING,10609:UPC MALL BUMI KEDATON,GADAI,5,597.701433416217,7289.02338851578,776,1.2983070754317942,5.5,0.10646145013372116,0.5323072506686057
W. FREX TRING,10694:UPC PANORAMA,REGULAR,5,1168.63755705595,14251.641387895,1517,1.2980928011775097,5.5,0.10644387960031769,0.5322193980015885
G. NSBH BARU,10793:UPC BUKIT KEMUNING,REGULAR,5,55.0129972663076,779.8985,83,1.5087343741373074,7.543671870686537,0.1064241051880469,0.5321205259402345
Z. TE SINERGI HOLDING,10783:CP JAKABARING,CP,1.5,2631.8298499014163,4629.527593138935,1641.3836000000001,0.6236663058067692,0.9354994587101537,0.3545466717668057,0.5318200076502085
G. NSBH BARU,10736:UPC TALANG BAKUNG,GADAI,5,85.0018997750396,1205.0399,128,1.505848696779205,7.529243483896026,0.10622054921169001,0.5311027460584501
G. NSBH BARU,60703:UPS PASAR PERUMNAS,GADAI,5,137.012868899615,1942.3798,206,1.5035084051187169,7.517542025593585,0.10605546865757151,0.5302773432878576
T. G24,60701:UPS MUARA DUA,REGULAR,5,162.404255409858,2188.05814647539,232,1.4285339963198866,5.5,0.10603008899636178,0.5301504449818089
W. FREX TRING,10652:UPC KEMILING,GADAI,5,1017.76232380089,12411.7041843681,1315,1.2920501862252665,5.5,0.10594838391783254,0.5297419195891627
L. NPL NON GADAI,10690:UPC PASAR MINGGU,GADAI,2,3.5144410725088204,2.9037171225454674,10.962762594428844,0.3205798759424765,0.641159751884953,0.264870929889616,0.529741859779232
T. G24,17409:BRI UNIT TANJUNG BARU,COLO,5,6.30838244417955,84.9922778392393,9,1.426673173295617,5.5,0.10589197311576079,0.529459865578804
T. G24,10737:UPC LIVERPOOL,GADAI,5,179.040437727633,2412.19595711831,255,1.4242592524707811,5.5,0.10571280465316404,0.5285640232658202
T. G24,10526:CP LAHAT,REGULAR,5,500.803220331724,6747.27742362732,712.5,1.4227144935850282,5.5,0.10559814800337078,0.5279907400168539
R.DEPOSITO EMAS,17110:UPC BRI UNIT SEKINCAU,COLO,2.5,223.979068504435,331.466476804116,70,0.31252920403414364,0.7813230100853591,0.2111827436515317,0.5279568591288293
V. OSL TRING,10736:UPC TALANG BAKUNG,GADAI,5,495087655.955916,1132524993.00748,119402250,0.24117395892139132,1.2058697946069565,0.10543012360629767,0.5271506180314883
W. FREX TRING,10637:CP KENTEN,REGULAR,5,1563.12499460157,19062.4515984561,2009,1.2852459060780872,5.5,0.10539043153099532,0.5269521576549766
W. FREX TRING,10604:UPC WAY HALIM,REGULAR,5,1369.54578474751,16701.7355130154,1760,1.2850975992193459,5.5,0.10537827033774183,0.5268913516887092
Z. TE SINERGI HOLDING,60702:CPS SIMPANG PATAL,REGULAR,2.5,294.311255434543,517.709029729492,109.11030000000001,0.37073097948259387,0.9268274487064847,0.21075603038450227,0.5268900759612557
W. FREX TRING,10752:CP SIPIN,REGULAR,5,1156.47368384593,14103.3018468368,1486,1.2849406093342377,5.5,0.10536539713452221,0.5268269856726111
Y. OSL SINERGI HOLDING,10613:UPC ALANG ALANG LEBAR,REGULAR,1.5,82679454.2482304,186532003.355686,65488724,0.792079780829004,1.188119671243506,0.35108572696302265,0.526628590444534
G. NSBH BARU,60719:UPS SEMANGKA,REGULAR,5,60.9710510756734,864.3636,91,1.492511583686766,7.46255791843383,0.1052797688380214,0.526398844190107
W. FREX TRING,10720:UPC TABA PINGIN,REGULAR,5,987.597207500894,12043.8378451973,1266,1.2818991289005381,5.5,0.10511599510656319,0.525579975532816
T. G24,10783:CP JAKABARING,REGULAR,5,417.45433977155,5624.32533934208,591,1.4157236940533953,5.5,0.10507926983987981,0.525396349199399
G. NSBH BARU,10551:UPC MENTOK,REGULAR,5,90.6966400285684,1285.7721,135,1.4884785142809762,7.442392571404881,0.10499527871230058,0.5249763935615028
T. G24,17351:BRI UNIT GOTONG ROYONG,COLO,5,13.4470408309715,181.170789902889,19,1.4129502720210985,5.5,0.10487341811659795,0.5243670905829898
W. FREX TRING,10662:CP SEKIP,CP,5,8109.032240659346,98890.38632978262,10365,1.2782043149402031,5.5,0.10481301959357796,0.5240650979678898
W. FREX TRING,10564:CP METRO,CP,5,5586.2111074212435,68124.35296072903,7130,1.2763570625764291,5.5,0.10466154451566183,0.5233077225783092
Z. TE SINERGI HOLDING,10621:CP LEMABANG,CP,1.5,1641.004002126458,2886.61263895173,1005.764,0.6128955192654639,0.9193432788981959,0.348423611269589,0.5226354169043834
W. FREX TRING,10743:CP MAYANG MANGURAI,REGULAR,5,2252.76615972114,27472.6883842517,2870,1.2739893075965172,5.5,0.10446738811499728,0.5223369405749865
W. FREX TRING,10662:CP SEKIP,REGULAR,5,1341.81027907886,16363.4984966582,1709,1.2736524877221929,5.5,0.10443976881526996,0.5221988440763499
W. FREX TRING,10650:CP TANJUNG KARANG PUSAT,REGULAR,5,1468.18922586326,17904.7012568095,1866,1.270953339752808,5.5,0.1042184381205648,0.5210921906028241
G. NSBH BARU,10539:UPC MUARA DUA,REGULAR,5,62.4449526818885,885.2586,92,1.473297617321818,7.36648808660909,0.10392443518763896,0.5196221759381948
G. NSBH BARU,10752:CP SIPIN,CP,5,557.2630240696623,7900.108000000001,821,1.4732719820602498,7.366359910301249,0.10392262991847705,0.5196131495923852
W. FREX TRING,10535:CP BATURAJA,CP,5,5263.397369708165,64187.610043992034,6661,1.265532417965495,5.5,0.10377392140686924,0.5188696070343461
T. G24,17436:BRI UNIT SUMUR BATU,COLO,5,88.0026927965664,1185.65248428589,123,1.3976845036359966,5.5,0.10374034688088392,0.5187017344044196
W. FREX TRING,10773:UPC MUARA BULIAN,REGULAR,5,1809.36725626725,22065.3983945905,2288,1.2645304550941063,5.5,0.10369176024308362,0.5184588012154181
Z. TE SINERGI HOLDING,10701:UPC KEPAHYANG,REGULAR,1.5,322.402253545653,567.122577827622,195.9556,0.6077984810743643,0.9116977216115465,0.34552600735913763,0.5182890110387064
W. FREX TRING,10734:UPC KEBUN HANDIL,GADAI,5,1144.93647126392,13962.6044891815,1446,1.2629521692183754,5.5,0.10356234047311082,0.5178117023655541
V. OSL TRING,10674:CP PRABUMULIH,REGULAR,5,1775535094.06958,4061579491.64204,419016630,0.23599456377941888,1.1799728188970944,0.10316593110199043,0.5158296555099522
G. NSBH BARU,10556:CP KOTABUMI,REGULAR,5,160.931061248373,2281.459,235,1.4602525962176605,7.3012629810883025,0.10300426174654027,0.5150213087327014
W. FREX TRING,10650:CP TANJUNG KARANG PUSAT,CP,5,8204.175934943385,100050.67234238652,10305,1.256067651610047,5.5,0.10299780859777673,0.5149890429888836
W. FREX TRING,10718:CP LUBUK LINGGAU,CP,5,5864.864220668374,71522.55304221812,7366,1.2559540550046275,5.5,0.10298849365251293,0.5149424682625646
W. FREX TRING,10552:UPC SUNGAI LIAT,REGULAR,5,1800.38123366607,21955.8130309828,2261,1.2558451275322304,5.5,0.10297956157712787,0.5148978078856393
W. FREX TRING,60693:DURIAN PAYUNG,REGULAR,5,520.546619587936,6348.11341057485,653,1.25445056298111,5.5,0.10286520699397335,0.5143260349698667
O. LAR NON GADAI,10660:UPC IMAM BONJOL,GADAI,2,13.118492497122833,13.423868819320697,52.23121493146456,0.25116192518853575,0.5023238503770715,0.2570085500966212,0.5140171001932424
W. FREX TRING,10622:UPC CELENTANG,REGULAR,5,918.94497418535,11206.6176105883,1149,1.2503469002794156,5.5,0.10252870579918737,0.5126435289959368
G. NSBH BARU,10777:UPC MUARA SABAK,REGULAR,5,70.2233944208014,995.5306,102,1.4525073992974884,7.262536996487442,0.10245792545201524,0.5122896272600762
Z. TE SINERGI HOLDING,17126:UPC BRI UNIT TAMBANG EMAS,COLO,1.5,93.2478994291463,164.027975982432,55.9857,0.6003963664890951,0.9005945497336427,0.34131799569358995,0.511976993540385
W. FREX TRING,10574:UPC MANGGAR,REGULAR,5,835.675255710243,10191.1358138473,1040,1.244502565911325,5.5,0.1020494691658304,0.510247345829152
R.DEPOSITO EMAS,10704:UPC AIR RAMBAI,GADAI,2.5,139.074070476839,205.815625824217,42,0.3019973446954985,0.7549933617387462,0.20406613847614932,0.5101653461903733
W. FREX TRING,10637:CP KENTEN,CP,5,10230.480044983326,124761.63541622231,12705,1.2418772085118424,5.5,0.10183418931319983,0.5091709465659991
G. NSBH BARU,10519:UPC A RIVAI,GADAI,5,40.8752694648852,579.4733,59,1.4434155608609565,7.2170778043047825,0.1018165979347107,0.5090829896735536
G. NSBH BARU,10594:UPC GUNUNG SUGIH,GADAI,5,54.0709905316197,766.5441,78,1.4425480138816222,7.212740069408111,0.10175539802602356,0.5087769901301178
W. FREX TRING,17110:UPC BRI UNIT SEKINCAU,COLO,5,176.080274412317,2147.31497482273,218,1.2380716734318689,5.5,0.1015221346453828,0.507610673226914
Y. OSL SINERGI HOLDING,10737:UPC LIVERPOOL,GADAI,1.5,100940321.738342,227730100.596587,76747332,0.7603238297470937,1.1404857446206405,0.3370100474155335,0.5055150711233002
W. FREX TRING,10638:UPC SAKO,REGULAR,5,1350.50905493559,16469.5808600696,1665,1.2328684460982078,5.5,0.10109546892214984,0.5054773446107492
W. FREX TRING,10619:UPC TALANG RATU,GADAI,5,710.493625739976,8664.53444123453,875,1.2315381423565783,5.5,0.10098638373873546,0.5049319186936773
W. FREX TRING,10582:CP TELUK BETUNG,REGULAR,5,2733.76193840656,33338.4756897573,3364,1.230538750554406,5.5,0.10090443340316047,0.5045221670158023
W. FREX TRING,10797:UPC PASAR KOTA AGUNG,REGULAR,5,632.878960646077,7718.0165352497,778,1.2293029921642136,5.5,0.1008031009582217,0.5040155047911086
W. FREX TRING,60728:UPS PAAL MERAH,GADAI,5,347.406095986129,4236.64896448808,427,1.2291091173513806,5.5,0.10078720318325805,0.5039360159162902
W. FREX TRING,10789:UPC KAYUAGUNG,REGULAR,5,1872.90157535243,22840.2051992829,2299,1.2275071099597905,5.5,0.1006558382440531,0.5032791912202654
